id	Description	Harasser	Time	Location	Trigger	harasser_age	harasser_num	harasser_type	time_of_day	location_type
1014	calling a girl to come along with him , couldn t identify him , he was on bike with helmet his age is around 35 , couldn t ask help around because of less pedestrian movement , this was around 345 p . m when i raised my voice then he left . . .	['he']	['345 p.m']	None	['Calling a girl to come along with him']	0	1	0	1	0
0478	it s kind of lonely road . and i was returning home alone . a guy came following me . as the street light got dim , he came closer and he kept saying you seen the movie sex ? do you want to do it with me ? i got scared and went into neighbor s house and he waited outside the house just to see if it was actually my house .	['guy']	None	['road']	["saying quotyou seen the movie 'Sex'", 'following']	0	1	0	0	1
1000	i was walking home around 1130 at nigh t with a male friend . a motorcyclist quickly drove past and grabbed my breast before i knew what was happening . i was unable to get his plate number or a description because he was wearing a helmet	['A motorcyclist']	['1130 at nigh']	None	['grabbed my breast']	0	1	0	2	0
4178	few people on bikes tried coming close to my friend passing harsh comments . it happened in the evening .	['Few people']	['evening']	None	['passing harsh comments']	0	2	0	2	0
4193	it happened near select city walk . school students were irritating girls by asking their phone number .	['School students']	None	None	['irritating', 'asking their phone number']	1	2	0	0	0
0493	i had heard a number of complaints from female students of the podar school . but today , i too experienced it . many men wander along the santacruz (w) skywalk and when they set their eye on a girl , they begin to follow her . to the extent that when you ask them what they think they are doing , they ignore you and walk off .	['Many men']	None	['skywalk']	['set their eye on a girl', 'follow']	2	2	0	0	1
4839	the guy was standing in the bushes , said something , so we looked and he had his penis out .	['guy']	None	['bushes']	['had his penis out']	0	1	0	0	9
0487	while travelling from chandigarh to delhi one elderly person was sitting next to me . after completing half of the journey he placed his bag on his seat , squeezing the space on his seat trying to sit closer to me . he was trying to put his hand on my waist and i had to shift to the end of the seat to avoid the harrassment .	['one elderly person']	None	None	['put his hand']	2	1	0	0	0
4187	the boys seated at the stage were whistling at my sister and making comments about her body structure .	['boys']	None	None	['whistling', 'making comments']	1	2	0	0	0
4805	i was forcefully kidnapped and raped at gunpoint by 2 men in a moving car near dps rk puram	['2 men']	None	None	['raped']	2	2	0	0	0
0652	i live in rural place of kathmandu(naikap) where bathroom for bathing is not available . i used to bath in open space ( mainly in front of tap) . one day while bathing my cousin touched my boobs . i just couldn t do anything except crying . i couldn t even share this with my family member .	['cousin']	None	['open space']	['touched my boobs']	0	1	1	0	13
0134	a 37yearold widow was allegedly raped on tuesday night by two unidentified people even as her male colleague was stripped and beaten mercilessly , the police said on wednesday . an unjha police official said the woman and the man were talking to each other sitting in a vehicle when the two men arrived on their twowheeler and threatened the woman s colleague with a knife . the duo then allegedly stripped the man and beat him , the police said , adding one of the two assaulters then tied the woman s hands and legs with her sari before both of them took turns to allegedly rape her .	['two unidentified people', 'one of the two assaulters']	['night']	None	['tied', 'raped', 'rape']	0	2	0	2	0
4346	as i sat in the car a group of boys started to make facial expressions and they tried to talk to me	['group of boys']	None	None	['talk to me', 'make facial expressions']	1	2	0	0	0
4420	once when i was going back my home from office , one person tried to touche me with his arms . . . . . .	['one person']	None	None	['touche']	0	1	0	0	0
0646	i had gone to a shop near my house to buy some stuff in the evening . 2 boys started following me , i got scared and shouted but no one came to help me . i walked faster , when i spotted my father , i called out for him and these boys ran away then . this happened in vikas nagar , street no2 .	['2 boys']	['evening']	['near my house']	['following']	1	2	0	2	6
4408	a friend of mine s buttocks was slaped without her knowledge and she was later blackmailed for it .	None	None	None	['blackmailed', 'slaped']	0	0	0	0	0
1216	there is this man who is known for disturbing girls . one day i was sent to the market by my mother around 1pm and i met this man on my way and he forced me to stand with him and i refused then he touched my breasts	['man']	['1pm']	['market']	['forced me', 'touched my breasts']	2	1	0	1	5
1202	i saw a girl being harassed by a group of boys . they were staring at her dress then started whistling and teasing the girl as she passed by them . the girl ignored them but they followed her until she met her friend .	['group of boys']	None	None	['staring', 'followed', 'teasing', 'whistling']	1	2	0	0	0
0691	it happened one day in the village when i went to spent some time with my grandmom . it was at the market . i followed her to the market . we met this man who was selling and we wanted to buy building nails . he slapped my buttocks but i succeeded to put him in his right position .	['man']	None	['market']	['slapped my buttocks']	2	1	0	0	5
0849	a gangrape victim from uttar pradesh s ambedkar nagar , who was again violated by the investigating officer (io) probing her case , has now alleged that she was also raped by the inspector in charge of the police station where she had lodged her complaint .	['inspector']	None	None	['raped']	0	1	9	0	0
